Id,SalePrice
1461,2.4607762798700823
1462,2.477574124409012
1463,2.49410709285432
1464,2.492289352693226
1465,2.504253825709193
1466,2.494807533196096
1467,2.4902589835247206
1468,2.4929028465254772
1469,2.4969436723579856
1470,2.46620509089563
1471,2.500956555191309
1472,2.4369850660317818
1473,2.444359491139551
1474,2.4790261282497914
1475,2.4735572513809814
1476,2.55440824829394
1477,2.517959632109802
1478,2.535579663301449
1479,2.497640875215906
1480,2.576175976952589
1481,2.533785906490537
1482,2.5032002252918475
1483,2.4929365853581777
1484,2.4886648887020066
1485,2.492400045794394
1486,2.50023227925993
1487,2.5379353406001437
1488,2.509697017516638
1489,2.5087217772455803
1490,2.4982925359638304
1491,2.495485854551832
1492,2.4549365255644675
1493,2.4892790461864376
1494,2.532418011145044
1495,2.5393762561624538
1496,2.5094269928268496
1497,2.501885489446162
1498,2.4813399489075696
1499,2.4771371917807037
1500,2.4841630642016006
1501,2.491369913658402
1502,2.4852959359507
1503,2.5330226107541236
1504,2.5136917986697584
1505,2.503254957905914
1506,2.4927534402587597
1507,2.509028081272666
1508,2.4962545741369513
1509,2.485438991064616
1510,2.486503668599439
1511,2.4792769592854453
1512,2.4884002012801014
1513,2.4835282805023553
1514,2.4852855015671786
1515,2.4941762296645096
1516,2.4853461768107774
1517,2.4813671966598077
1518,2.4709886343986165
1519,2.5094181139608125
1520,2.471479158211559
1521,2.4731198000968044
1522,2.4851663556522077
1523,2.45531387460562
1524,2.4639767734541116
1525,2.460606803787582
1526,2.46399960676818
1527,2.445734070434788
1528,2.4670470343325324
1529,2.4754218549087756
1530,2.483879836694333
1531,2.4594468153609306
1532,2.4523371701543866
1533,2.4767226394754713
1534,2.4594472433380457
1535,2.474266243641961
1536,2.4589407386196602
1537,2.425222167960807
1538,2.482800528000845
1539,2.4995953215301627
1540,2.4543035775244055
1541,2.4873310190515907
1542,2.4713253030270326
1543,2.497318007713896
1544,2.4225884945629352
1545,2.4448176501267325
1546,2.4554167889080163
1547,2.462123849404645
1548,2.4629822287477334
1549,2.4517318784867106
1550,2.4723777993290588
1551,2.461596549816606
1552,2.453059203747884
1553,2.4830737996566947
1554,2.44617211696018
1555,2.4747423699015085
1556,2.4423865201388257
1557,2.4576259213522413
1558,2.433323037139138
1559,2.4514622938251933
1560,2.4795073318404586
1561,2.482532947302066
1562,2.4594346992346194
1563,2.4643139012523356
1564,2.481984258096868
1565,2.4869773061690434
1566,2.4890610257764756
1567,2.4168520403277527
1568,2.5113055874626
1569,2.454794147825332
1570,2.456155130726028
1571,2.4611361867336248
1572,2.4756098578443044
1573,2.5188761428140856
1574,2.454462655854006
1575,2.505917026079457
1576,2.5090413437094283
1577,2.50838741013027
1578,2.4892258043584388
1579,2.477826707648606
1580,2.4994990891293676
1581,2.470116263832307
1582,2.4633341919853353
1583,2.541057934183958
1584,2.518822785313962
1585,2.4730068092654798
1586,2.4133853009428172
1587,2.4312996147099875
1588,2.478965155170836
1589,2.4526773058185984
1590,2.4664410652153186
1591,2.4504714301751647
1592,2.4631344340306205
1593,2.4540370797550892
1594,2.450595692020281
1595,2.455805865777234
1596,2.51315114963297
1597,2.4793451292859876
1598,2.4930883368520966
1599,2.497382883823365
1600,2.500471889701481
1601,2.418912356876306
1602,2.451345344191969
1603,2.4286170902121476
1604,2.5313966473760603
1605,2.517063729678334
1606,2.4865418906534122
1607,2.4807754459172884
1608,2.510197540000546
1609,2.50490705165856
1610,2.485453466544249
1611,2.4719187884140363
1612,2.4902884844898017
1613,2.4824994946405923
1614,2.4569071882678974
1615,2.4247868799778423
1616,2.4245937544098384
1617,2.4321269060919546
1618,2.4585735763861223
1619,2.4667975919824996
1620,2.4729606551075554
1621,2.466080917773218
1622,2.4751778448828525
1623,2.5275548563441266
1624,2.508379113016228
1625,2.462786929224018
1626,2.494477147257414
1627,2.50095638457584
1628,2.5341650866867265
1629,2.490271115633704
1630,2.5328208659525693
1631,2.5201063916265163
1632,2.5204397929981837
1633,2.487337224951244
1634,2.4958040783577435
1635,2.4899836426333364
1636,2.4794138782484985
1637,2.4980650543087655
1638,2.5131286957452814
1639,2.495160100940695
1640,2.5245887983878803
1641,2.497975786726074
1642,2.512625151999904
1643,2.510329746149007
1644,2.508391877042193
1645,2.4957283868449927
1646,2.4801069776114115
1647,2.4823902065567816
1648,2.4727884982264983
1649,2.4707793227335832
1650,2.4618553281880673
1651,2.464380291105397
1652,2.437297694990156
1653,2.4406181478435247
1654,2.4826058909040194
1655,2.477724008781913
1656,2.48206194785121
1657,2.4811357348232033
1658,2.4830431299795386
1659,2.4719295676221384
1660,2.4756964969573074
1661,2.5614427551269463
1662,2.5605201548425636
1663,2.5544374149157902
1664,2.568246342621591
1665,2.5415240436467124
1666,2.5438942021347204
1667,2.5479262491447527
1668,2.5453312406048085
1669,2.5395456648575534
1670,2.543975148302755
1671,2.5264827323786676
1672,2.575367422244713
1673,2.5328742514373506
1674,2.5213760636476286
1675,2.495200590920574
1676,2.4953038263385108
1677,2.509677153340233
1678,2.567629287820341
1679,2.5590188702110255
1680,2.5333766337356463
1681,2.5185344602183783
1682,2.530034665582242
1683,2.4982074822584055
1684,2.4926881394913614
1685,2.4923848807372684
1686,2.48449199769557
1687,2.4909316376893527
1688,2.4990424424162274
1689,2.496455376228412
1690,2.494510666783831
1691,2.4940151478883292
1692,2.5276802840213883
1693,2.491310715617174
1694,2.4987040128165647
1695,2.486085776148202
1696,2.5276251755896384
1697,2.4870156674314
1698,2.5428300055588293
1699,2.5427370307785986
1700,2.5188981046823518
1701,2.5233084252861078
1702,2.5213917037058566
1703,2.5161162105082875
1704,2.5373191961012314
1705,2.5089865795509865
1706,2.5705824457085145
1707,2.5148810934520456
1708,2.5106706886609347
1709,2.5340120741060455
1710,2.5108973453047603
1711,2.5247534850478432
1712,2.5135527753533076
1713,2.5202774304342084
1714,2.508701697361722
1715,2.503246867614339
1716,2.4871305470139626
1717,2.485217834792061
1718,2.464893072748783
1719,2.5064978297688025
1720,2.514655506796413
1721,2.4833488004991313
1722,2.461291979952396
1723,2.4840067493482154
1724,2.5056843808729585
1725,2.513869423327113
1726,2.4984721644418624
1727,2.487831091021789
1728,2.4977539460224465
1729,2.4866486835980064
1730,2.476596075886615
1731,2.4596348935132792
1732,2.4670320584144787
1733,2.466474835731728
1734,2.4656529061988133
1735,2.4673171008800816
1736,2.4564768055609365
1737,2.5432558620086847
1738,2.495758211379959
1739,2.5288233035478678
1740,2.4999900636191756
1741,2.4909165412521173
1742,2.4913559740160887
1743,2.487555025903615
1744,2.5311747531861015
1745,2.51621812430455
1746,2.5246365540901454
1747,2.51060176576551
1748,2.503660713550913
1749,2.4856332979266176
1750,2.4787804135957474
1751,2.510051800599337
1752,2.4616521729928897
1753,2.4709733661736597
1754,2.509368528679898
1755,2.4885839081139602
1756,2.465230425595194
1757,2.462686375710269
1758,2.4736456139281895
1759,2.480125989239942
1760,2.483707407316699
1761,2.483631987139197
1762,2.483476545921823
1763,2.4916656018734615
1764,2.4536282761548422
1765,2.487368481256734
1766,2.4865943099425456
1767,2.502828975439363
1768,2.4723790582145737
1769,2.4921594420993434
1770,2.473484200207643
1771,2.468732430536974
1772,2.47140443947377
1773,2.4697111999648804
1774,2.4677617190980303
1775,2.466928261002157
1776,2.4476895588789165
1777,2.4532044120918908
1778,2.4645143214718805
1779,2.461673724223978
1780,2.495745328223476
1781,2.466214406012882
1782,2.445394937900064
1783,2.4772027208355585
1784,2.436792262893899
1785,2.451467904313547
1786,2.4678338309032206
1787,2.485001060585934
1788,2.405639289091701
1789,2.434015369256496
1790,2.4183174981231774
1791,2.4886173311151127
1792,2.4815912987539144
1793,2.4646472676268965
1794,2.472403474223205
1795,2.469124457801265
1796,2.460485922076052
1797,2.4608343432017907
1798,2.4607145009952673
1799,2.4549890046312575
1800,2.462041123031208
1801,2.468875564841299
1802,2.4844301304599226
1803,2.4838299849811944
1804,2.474560535148093
1805,2.4683801047720246
1806,2.4473677577031805
1807,2.4816960983290817
1808,2.459444721920362
1809,2.4598890075403266
1810,2.474428894310732
1811,2.4551376163584973
1812,2.4627487787435056
1813,2.4549735559013692
1814,2.450322112429757
1815,2.4031088925951467
1816,2.437094686178126
1817,2.461469457848962
1818,2.4684225634038803
1819,2.45775849606669
1820,2.3957003593675488
1821,2.453276969168536
1822,2.4796133357907486
1823,2.377198128844211
1824,2.459443719147875
1825,2.463693634432421
1826,2.4433838130194276
1827,2.4500727865946583
1828,2.4690349729155128
1829,2.452134376030007
1830,2.473380760295958
1831,2.4829222349915954
1832,2.4527973064713224
1833,2.4702495372506657
1834,2.456053222144364
1835,2.4898768793203745
1836,2.463683815936178
1837,2.4459718628217315
1838,2.4788201491656183
1839,2.4177175428932234
1840,2.483926105019667
1841,2.4801797209821523
1842,2.4327521607095832
1843,2.4739114354195366
1844,2.464103478245843
1845,2.4705585303766866
1846,2.475780522827622
1847,2.480202324493067
1848,2.412255904095327
1849,2.466978910511988
1850,2.4679830460232237
1851,2.47880582261594
1852,2.464341519342105
1853,2.4627142305546235
1854,2.4872876990525703
1855,2.4829438701530226
1856,2.5056493481001993
1857,2.476494430042323
1858,2.4744147386868534
1859,2.464427414138677
1860,2.4826138264904616
1861,2.464427414138677
1862,2.5241522211879
1863,2.5241522211879
1864,2.5241522211879
1865,2.5447319086829587
1866,2.5442718388365533
1867,2.5130830710049503
1868,2.5324345866425437
1869,2.4995623024245757
1870,2.5190005120082195
1871,2.523294747611083
1872,2.4908951732346187
1873,2.508224563956709
1874,2.4710930642148807
1875,2.4988145718160912
1876,2.4993588280849357
1877,2.507228690704167
1878,2.506461999638703
1879,2.4715157323128363
1880,2.471399573632365
1881,2.5142807074607614
1882,2.519953607848339
1883,2.4983871644060107
1884,2.510058159105047
1885,2.5282138743114717
1886,2.5302252800223934
1887,2.506361564888206
1888,2.529944215484629
1889,2.4880698715140968
1890,2.472017935137411
1891,2.471545246844588
1892,2.450947632214411
1893,2.472934924525995
1894,2.4699140754193483
1895,2.47525392213409
1896,2.466762273972843
1897,2.4567946243219367
1898,2.444173968176978
1899,2.4694153695781096
1900,2.485641425873307
1901,2.485737030646956
1902,2.4762561296763788
